event_date,state,event_type,duration_days,precipitation_anomaly_mm,mei_index,temperature_anomaly_c,wind_anomaly_kmph,damage_estimate_millionusd,intensity_scale
20-07-2016,Tamil Nadu,Hailstorm,5,-155.98,2.89,-2.64,104.87,132.37,3
25-12-2014,Goa,Cloudburst,21,106.94,-2.94,7.07,69.86,402.47,7
04-09-2015,Assam,Thunderstorm,29,174.68,-1.89,2.65,3.15,396.78,6
10-01-2021,Andhra Pradesh,Heatwave,18,154.96,1.05,6.74,66.71,341.9,9
02-08-2024,Andhra Pradesh,Landslide,25,60.32,0.67,2.96,32.27,448.8,6
06-04-2013,Haryana,Cyclone,14,70.29,1.05,7.42,141.1,8.09,6
08-01-2010,Delhi,Cloudburst,29,183.64,-2.79,-4.36,63.62,492.23,1
16-08-2022,Arunachal Pradesh,Hailstorm,27,194.13,-1.1,-2.33,71.79,3.96,8
19-05-2010,Tripura,Cloudburst,13,357.11,1.6,7.08,10.22,96.59,4
15-01-2024,Uttar Pradesh,Drought,29,-163.03,1.88,3.56,76.97,57.86,3
20-06-2011,Manipur,Drought,28,473.94,1.07,5.86,62.65,328.97,4
11-07-2022,West Bengal,Landslide,27,82.23,2.61,7.56,88.99,385.42,10
17-01-2019,Assam,Cyclone,24,-4.88,0.84,-1.64,77.99,441.38,7
04-09-2012,Uttarakhand,Landslide,22,147.09,-1.34,6.89,86.88,57.77,7
22-08-2024,Kerala,Heatwave,12,193.48,-0.2,5.81,6.78,408.74,10
02-07-2014,Odisha,Flood,1,-50.01,-1.7,0.67,38.29,24.55,3
06-07-2013,Haryana,Landslide,19,93.28,2.6,-2.99,19.56,55.97,6
27-01-2021,Punjab,Cyclone,10,-27.13,0.02,-2.92,62.26,484.24,2
15-09-2020,Telangana,Flood,6,-15.78,2.12,6.2,43.7,488.15,2
06-08-2016,Rajasthan,Hailstorm,20,72.86,-2.82,3.32,6.44,281.21,4
26-02-2015,Andhra Pradesh,Landslide,23,285.7,0.94,-2.83,82.67,291.97,7
18-01-2023,Odisha,Cyclone,28,285.4,2.6,6.86,126.09,259.23,5
07-12-2020,Arunachal Pradesh,Cyclone,17,89.37,-0.26,-3.55,113.72,476.26,10
24-07-2018,Rajasthan,Cloudburst,23,408.54,-0.52,-4.21,45.95,487.69,1
20-09-2015,Uttarakhand,Hailstorm,1,-180.93,-2.03,1.46,101.41,250.31,9
04-07-2015,Goa,Flood,13,202.76,-2.2,-3.99,116.75,423.14,4
01-05-2019,Tamil Nadu,Flood,22,330.85,0.14,1.22,144.18,333.24,10
18-07-2016,Nagaland,Landslide,10,-88.37,-0.05,6.12,117.27,70.68,2
10-12-2015,Sikkim,Drought,8,-147.39,1.22,4.26,117.19,482.62,8
21-09-2012,Goa,Cloudburst,28,176.39,-0.94,1.38,25.23,390.37,4
10-12-2017,Goa,Hailstorm,15,-190.47,2.03,-3.74,138.7,59.41,7
12-09-2022,Telangana,Landslide,6,24.45,1.86,-2.13,115.7,262.79,5
19-04-2017,Himachal Pradesh,Cloudburst,9,215.71,-2.39,-3.48,83.81,154.38,5
22-04-2018,Gujarat,Drought,20,249.33,0.43,0.03,30.42,128.24,3
21-09-2017,Mizoram,Cyclone,29,499.04,-1.22,3.48,39.33,466.69,4
09-10-2021,Tamil Nadu,Cyclone,11,24.41,1.25,6.76,140.31,175.87,3
21-01-2016,Gujarat,Flood,29,401.94,2.74,1.4,147.18,301.3,4
25-06-2016,Nagaland,Heatwave,2,485.56,1.37,-2.88,4.42,338.43,3
13-12-2023,Himachal Pradesh,Cyclone,30,-89.91,1.82,-3.58,79.02,162.94,5
20-06-2012,Assam,Drought,3,317.23,2.19,7.67,59.33,27.06,2
23-05-2020,Bihar,Heatwave,7,-174.91,0.24,-0.88,13.25,422.79,9
20-06-2014,Andhra Pradesh,Thunderstorm,21,426.7,-2.92,4.62,20.77,357.32,1
12-06-2017,Himachal Pradesh,Thunderstorm,10,187.71,-1.22,4.22,116,216.59,3
08-12-2011,Sikkim,Cloudburst,13,-146.29,0.97,-3.36,65.76,495.75,1
16-09-2023,Maharashtra,Drought,27,62.74,-0.94,1.52,43.94,259.37,6
05-09-2013,Karnataka,Heatwave,23,339.2,2.1,-3.27,6.54,396.29,10
08-01-2018,Maharashtra,Thunderstorm,29,289.94,-2.23,-3.67,53.53,496.69,7
21-07-2016,Tripura,Cyclone,2,230.66,-0.65,0.39,94.21,162.37,3
11-04-2015,Arunachal Pradesh,Drought,7,189.11,-1.94,4.48,29.86,202.07,4
23-02-2021,Odisha,Thunderstorm,21,-90.59,1.53,-0.63,91.21,387.97,7
17-12-2020,Andhra Pradesh,Cloudburst,12,-142.28,1.1,6.2,40.52,218.53,8
01-08-2019,Himachal Pradesh,Landslide,27,-113.35,0.81,-1.94,116.99,34.25,1
03-01-2019,Odisha,Landslide,29,329.17,-0.95,1.55,99.83,276.81,9
18-09-2024,Sikkim,Heatwave,3,328,0.87,-3.08,85.63,69.97,7
26-08-2022,Punjab,Heatwave,18,234.8,1.37,3.69,99.7,163.23,9
17-02-2011,Tamil Nadu,Cloudburst,4,76.57,-2.55,6.34,39.43,202.28,3
07-09-2018,Tamil Nadu,Cloudburst,5,61.8,0.68,0.06,17.75,141.38,8
21-09-2010,Himachal Pradesh,Thunderstorm,6,369.32,-2.56,-0.85,134.94,101.94,4
02-09-2014,Meghalaya,Cloudburst,27,-160.9,2.19,7.38,110.07,382,4
15-08-2010,Telangana,Flood,27,-143.52,2.66,2.4,36.68,336.69,3
09-09-2024,Assam,Flood,6,467.49,0.81,-3,10.38,246.94,6
04-08-2017,Goa,Hailstorm,22,45.06,-0.91,5.26,44.69,253.01,6
15-10-2019,Karnataka,Landslide,14,359.72,2.73,-0.51,15.99,55.5,6
13-01-2023,Madhya Pradesh,Thunderstorm,6,425.53,-1.47,3.87,120.97,372.71,5
09-04-2017,Uttar Pradesh,Cyclone,28,177.59,1.73,1.67,5.53,436.56,9
06-12-2014,Tripura,Landslide,11,162.91,-1.23,6.44,95.14,453.36,1
16-09-2023,Meghalaya,Cloudburst,22,448.28,2.28,1.53,86.72,193.71,4
19-09-2017,West Bengal,Heatwave,20,264.38,-0.95,6.73,142.81,98.68,5
27-09-2012,Nagaland,Drought,2,-66.97,1.86,6.35,99.06,398.73,3
01-06-2014,Tripura,Cyclone,10,155.77,-2.78,7.11,99.36,278.2,1
21-06-2014,Uttarakhand,Landslide,10,-43.15,-2.11,4,50.33,217.17,9
25-05-2016,Nagaland,Thunderstorm,20,-134.17,-0.74,4.03,89.22,271,8
21-04-2017,Nagaland,Thunderstorm,21,404.65,2.49,3.46,2.25,159.53,10
18-06-2021,Himachal Pradesh,Hailstorm,13,-107.12,-1.4,2.77,106.63,441.41,5
24-01-2014,Telangana,Cyclone,8,129.61,0.5,2.33,78.85,221.56,2
26-04-2020,Telangana,Cyclone,3,232.09,-2.24,3.16,16.17,322.21,9
21-04-2013,Assam,Thunderstorm,17,56.6,1.81,7.82,136.85,117.77,3
15-01-2022,Assam,Heatwave,2,138.2,-0.85,0.2,66.45,411.38,2
07-07-2021,Karnataka,Heatwave,28,95.73,-2.92,2.83,90.14,311.42,3
18-09-2013,Odisha,Cyclone,21,38.57,-1.3,7.55,73.61,389.96,2
03-02-2020,Telangana,Drought,6,475.32,0.75,-4.36,57.5,121.46,3
01-02-2011,Himachal Pradesh,Drought,14,432.8,1.44,3.1,0.57,177.68,5
05-04-2022,Arunachal Pradesh,Cyclone,21,65.21,0.11,4.74,23.84,127.29,7
19-06-2013,Kerala,Heatwave,13,414.16,2.77,5.34,112.18,395.5,4
19-09-2022,Goa,Hailstorm,24,-30.71,2.82,-1.05,88.32,291.25,4
27-07-2010,Punjab,Cyclone,24,445.51,-0.46,3.49,103.99,133.18,1
07-10-2023,Madhya Pradesh,Hailstorm,14,372.13,-0.34,2.98,24.05,229.29,2
20-05-2012,Himachal Pradesh,Heatwave,16,134.62,1.65,6.64,82.69,236.08,10
08-12-2019,Karnataka,Thunderstorm,17,290.45,-0.73,-4.68,3.28,213.19,6
21-07-2011,Rajasthan,Thunderstorm,30,216.93,-0.98,5.04,55.05,376.54,10
14-09-2011,Assam,Cyclone,8,181.73,2.15,4.73,112.05,330.24,5
02-09-2018,Haryana,Thunderstorm,1,325.27,2.67,6.94,78.91,204.86,2
12-05-2010,Uttarakhand,Cyclone,3,-36.68,2.35,-3.87,119.02,369.95,10
02-10-2016,Tripura,Cloudburst,20,-56.6,-2.78,5.34,52.9,97.71,3
25-05-2020,Meghalaya,Drought,29,185.85,2.44,-2.27,82.19,245.2,1
01-12-2021,Delhi,Drought,1,-118.92,1.83,3.07,88.19,183.84,8
05-09-2024,Chhattisgarh,Thunderstorm,26,77.19,-1.02,-4.05,96.62,91.56,4
25-09-2021,Himachal Pradesh,Hailstorm,28,479.57,-2.37,4.21,26.42,479.43,10
20-07-2017,Telangana,Cyclone,29,58.13,-0.03,0.56,80.52,335.25,4
18-09-2023,Himachal Pradesh,Drought,25,118.59,1.31,-0.81,82.68,390.54,8
15-01-2014,Himachal Pradesh,Thunderstorm,27,286.33,-2.69,2.78,130.87,251.52,5
17-08-2012,Assam,Landslide,12,-42.09,-1.39,4.33,115.06,387.79,10
24-08-2023,Haryana,Heatwave,7,229.71,-2.68,-0.92,114.63,363.22,3
16-06-2019,Gujarat,Landslide,8,474.72,-0.71,-2.03,33.46,132.04,9
13-07-2010,Mizoram,Cyclone,2,418.02,-1.17,-2.44,92.1,451.89,5
17-04-2010,Nagaland,Landslide,2,-36.34,1.76,-3.56,97.04,343.41,7
17-09-2011,Rajasthan,Cloudburst,14,264.5,0.35,0.67,117.37,386.12,6
07-01-2021,Madhya Pradesh,Flood,25,427.72,-2.55,2.15,82.89,85.36,3
16-01-2010,Maharashtra,Landslide,27,99.93,1.04,5.53,40.46,2,7
11-10-2010,Sikkim,Drought,20,420.97,1.66,-3.04,15.83,415.81,7
25-12-2019,Nagaland,Cloudburst,26,-179.27,-2.33,1.32,107.85,79.98,9
11-12-2018,Haryana,Heatwave,6,417.48,-1.17,6.87,140.54,17.84,7
23-08-2017,Chhattisgarh,Heatwave,21,313.93,2.2,1.68,146.42,233.98,3
11-10-2010,Madhya Pradesh,Flood,1,-56.54,-2.83,4.29,147.56,311.78,6
14-08-2010,Assam,Hailstorm,29,372.18,-2.67,0.05,120.55,153.02,6
14-04-2016,Tripura,Drought,11,355.38,2.01,1.71,1.9,204.7,2
13-06-2018,Sikkim,Landslide,18,389.12,2.13,-4.58,32.98,427.06,9
08-01-2011,Madhya Pradesh,Drought,28,446.4,2.73,6.37,46.27,201.87,5
05-05-2013,Delhi,Flood,8,24.02,1.25,2.89,32.38,113.27,1
21-07-2024,Haryana,Thunderstorm,15,-22.68,0.58,2.57,79.92,298.54,7
08-06-2016,Kerala,Hailstorm,3,180.96,-0.23,-3.4,112.68,250.18,1
11-01-2023,Tripura,Cloudburst,12,117.3,0.61,0.72,130.34,183.77,10
25-12-2015,Gujarat,Cloudburst,30,359.61,-0.61,-2.54,6.71,222.51,4
27-12-2016,Rajasthan,Cyclone,8,237.72,-2.66,0.9,122.44,86.24,5
13-01-2024,Odisha,Drought,18,231.91,-0.88,0.2,28.64,334.74,9
25-06-2010,Delhi,Flood,19,311.79,-1.38,3.13,139.65,331.48,3
22-02-2017,Nagaland,Flood,25,28.62,-1.59,-3.51,147.96,109.51,2
08-07-2022,Bihar,Heatwave,12,-16.65,1.88,-4.95,129.11,229.57,3
12-08-2017,Goa,Flood,26,74.81,0.91,-4.87,44.08,216.91,7
16-01-2024,Karnataka,Drought,14,-4.69,2.21,3.88,130.67,415.24,6
13-07-2016,Punjab,Landslide,3,-31.76,1.56,-1.46,116.35,268.6,7
26-04-2020,Telangana,Heatwave,25,368.13,-0.71,4.7,5.04,131.86,10
02-05-2015,Delhi,Hailstorm,6,-172.69,-1.82,-4.43,128.39,338.53,4
06-04-2015,Telangana,Hailstorm,26,-142.12,-0.27,5.89,27.99,66.57,6
17-01-2018,Assam,Drought,25,-26.7,0.36,2,99.17,156.46,5
27-05-2012,Tamil Nadu,Flood,9,36.1,-0.61,-1.87,97.68,398.36,10
03-01-2012,Kerala,Thunderstorm,2,272.01,0.26,-1.07,54.06,18.06,10
12-12-2024,Tamil Nadu,Cloudburst,19,410.34,2.13,-2.63,131.3,249.98,2
13-09-2013,Maharashtra,Cloudburst,12,397.62,2.01,0.86,13.39,389.92,3
18-05-2016,Nagaland,Flood,28,494.68,-0.64,-3.84,128.89,309.12,6
13-01-2024,Tamil Nadu,Cloudburst,26,35.47,0.88,4.21,146.41,164.54,4
26-07-2015,Assam,Landslide,10,-154.39,-2.95,6.63,36.09,157.8,7
17-06-2012,Punjab,Flood,30,387.29,1.95,-0.3,117.96,207.82,7
12-07-2019,Mizoram,Cyclone,1,-38.11,-1.9,5.91,101.78,295.81,9
03-07-2016,Haryana,Drought,16,3.6,0.94,-1.25,135.47,129.6,10
15-12-2021,Madhya Pradesh,Thunderstorm,13,444.76,-2.91,1.44,131.16,302.75,2
09-09-2010,Rajasthan,Heatwave,9,164.33,-1.36,1.56,33.83,496.22,5
25-12-2015,Delhi,Flood,10,477.12,-1.68,5.34,109.97,93.16,7
26-08-2018,Bihar,Cyclone,30,-123.41,1.95,-3.28,76.36,403.17,2
05-06-2024,Mizoram,Cyclone,27,-46.44,2.62,1.52,11.33,289.58,8
13-12-2016,Kerala,Cloudburst,13,443.58,-1.72,-0.93,84.48,34.81,7
19-06-2017,Assam,Cloudburst,30,-138.38,0.38,1.38,85.34,310.18,1
20-04-2019,Uttar Pradesh,Cloudburst,5,200.26,-1.47,-2.93,91.08,433.84,2
15-08-2014,Meghalaya,Drought,17,340.81,2.6,1.28,118.71,73.56,9
07-05-2011,West Bengal,Flood,13,178.67,0,6.39,142.46,105.21,1
20-06-2012,Tripura,Cyclone,20,181.42,-1.44,-3.77,102.04,292.16,3
12-08-2019,Meghalaya,Cyclone,9,-70.28,-0.36,-4.61,94.17,402.05,2
12-04-2017,West Bengal,Cloudburst,5,75.28,-0.31,1.28,28.36,16.78,6
02-12-2018,Gujarat,Cloudburst,20,-193.24,2.58,-1.94,4.57,320.2,1
26-05-2023,Andhra Pradesh,Flood,11,450.86,-1.36,1.05,95.31,174.55,5
01-08-2017,Bihar,Cyclone,29,241.33,0.71,-2.85,114.66,17.09,7
14-05-2018,Andhra Pradesh,Landslide,14,0.03,-1.28,-2.95,18.64,406.48,3
13-09-2013,Himachal Pradesh,Hailstorm,3,-162.58,2.44,7.67,100.49,143.51,7
01-05-2018,Uttarakhand,Cyclone,6,410.28,-0.67,-3.19,37.09,184.38,4
18-02-2018,Mizoram,Cyclone,29,336.02,1.3,5.19,106.13,160.88,1
18-02-2023,Punjab,Heatwave,5,201.11,2.45,2.1,3.84,184.36,6
20-01-2018,Bihar,Cloudburst,7,-76.7,1.37,-1.39,110.69,22.42,3
09-08-2011,Telangana,Hailstorm,8,146.87,-1.33,6.31,126.47,260.7,7
21-09-2013,Jharkhand,Cloudburst,15,439.62,-1.87,-1.14,123.34,112.94,1
06-08-2017,Haryana,Heatwave,1,-192.86,-0.62,0.87,114.82,436.34,7
19-01-2010,Uttar Pradesh,Flood,21,-127.67,-1,7.14,96.21,319.58,5
10-07-2017,Haryana,Cyclone,16,104.78,1.2,5.59,64.75,227.8,6
20-07-2015,Goa,Hailstorm,9,372.53,1.3,1.68,38.24,277.91,10
03-09-2021,Goa,Landslide,1,385.77,0.82,3.59,50.56,127.8,8
08-07-2011,Telangana,Thunderstorm,5,218.53,0.2,-2.6,80.34,10.84,2
12-09-2021,Uttar Pradesh,Flood,29,122.42,1.43,-2.58,98.93,323.19,6
19-12-2018,Rajasthan,Flood,2,63.53,1.23,6.75,62.98,385.56,2
22-05-2018,Maharashtra,Hailstorm,7,-148.98,-1.58,6.67,144.49,344.71,3
14-02-2024,West Bengal,Flood,14,402.39,1.93,1.8,50.12,28.5,8
18-08-2014,West Bengal,Hailstorm,17,56.09,2.7,-0.48,62,257.9,8
06-02-2022,Jharkhand,Heatwave,15,183.53,-2.58,1.48,143.8,224.57,4
11-04-2013,Uttar Pradesh,Landslide,27,494.23,1.46,2.4,60.78,9.97,7
23-01-2024,Delhi,Drought,22,278.77,-1.8,-2.47,65.74,276.3,4
24-06-2013,Sikkim,Hailstorm,7,410.76,-0.57,6.12,92.83,60.96,10
23-08-2023,Punjab,Cloudburst,14,-128.96,0.78,3.01,84.45,319.08,6
27-12-2015,Jharkhand,Hailstorm,30,441.42,-0.47,4.34,23.13,242.09,3
11-12-2014,Nagaland,Thunderstorm,23,-81.59,2.39,1.85,103.84,2.2,4
13-04-2013,Uttar Pradesh,Heatwave,27,469.06,-2.54,-3.94,139.51,294.62,9
26-05-2012,Andhra Pradesh,Flood,1,89.86,-2.72,-3.5,55.86,27.44,7
12-07-2013,Arunachal Pradesh,Cyclone,14,271.14,-1.76,-4.56,56.31,139.42,4
08-06-2023,Uttarakhand,Cloudburst,1,21.3,-2.29,0.97,10.45,347.8,7
19-12-2014,Nagaland,Heatwave,24,-38.43,1.39,-3.6,110.08,112.7,2
12-07-2014,West Bengal,Cloudburst,7,121.31,0.16,-4.54,72.52,146.41,9
20-01-2021,Andhra Pradesh,Cloudburst,28,-179,2.12,-3.06,113.01,389,9
15-04-2021,Karnataka,Hailstorm,15,-47.38,2.03,5.18,77.07,222.06,5
05-05-2016,Gujarat,Flood,4,26.58,1.18,-4.84,116,160.48,6
22-07-2024,Telangana,Thunderstorm,23,414.88,0.28,-4.7,101.93,186.48,10
20-09-2022,Sikkim,Cyclone,29,-73.25,0.09,-0.73,5.95,420.92,8
01-04-2015,Arunachal Pradesh,Cloudburst,28,221.98,2.36,4.25,8.11,91.73,9
13-06-2024,Meghalaya,Flood,8,42.25,-1.54,3.94,98.67,426.55,5
04-04-2021,West Bengal,Flood,5,271.05,1.59,2.2,64.87,254.99,3
23-04-2016,Goa,Thunderstorm,7,368.36,2.5,-0.08,65.78,346.98,7
21-07-2010,Punjab,Hailstorm,14,-161.06,-0.94,4.93,100.32,21.29,2
23-08-2015,Telangana,Cyclone,15,-143.77,-0.7,6.15,68.29,433.78,1
05-08-2015,Gujarat,Heatwave,28,453.01,0.67,4.93,117.09,182.94,2
09-08-2018,Chhattisgarh,Landslide,10,-36.16,-0.4,3.73,58.16,116.88,4
18-08-2022,Karnataka,Hailstorm,12,107.04,-2.65,7,79.67,102.65,1
06-10-2019,Andhra Pradesh,Cyclone,21,412.2,-1.05,-2.14,124.24,384.06,7
13-04-2017,Andhra Pradesh,Flood,24,-187.41,1.09,-1.96,70.68,439.35,6
10-01-2015,Kerala,Cyclone,20,-92.66,-1.38,2.72,6.95,388.74,7
20-09-2024,Rajasthan,Landslide,22,314.7,-2.8,7.78,24.53,68,10
14-12-2023,Tripura,Thunderstorm,5,-130.13,0.42,-4.19,15.52,348.31,1
21-08-2012,Assam,Heatwave,9,-140.84,-0.96,0.14,55.32,271.44,9
25-04-2019,Tamil Nadu,Landslide,21,321.34,-1.29,4.5,101.97,298.56,1
23-04-2013,Rajasthan,Heatwave,29,441.39,-2.11,-1.81,95.27,409.2,1
21-08-2016,Uttar Pradesh,Drought,13,42.79,1.51,-2.45,88.02,128.01,7
04-01-2024,Odisha,Drought,19,21.52,-1.11,0.83,20.09,466.26,5
22-06-2022,Goa,Heatwave,22,35.81,2.89,7.93,61.86,50.17,9
05-12-2019,Karnataka,Thunderstorm,15,92.98,2.94,-0.76,37.37,120.41,7
12-07-2022,Uttarakhand,Cyclone,28,428.51,1.71,4.94,100.58,19.48,3
25-09-2018,Meghalaya,Hailstorm,17,155.46,0.43,2.19,141.74,76.99,6
18-04-2010,Punjab,Flood,23,97.17,-1.21,-3.52,57.26,383.27,9
15-12-2013,Gujarat,Cloudburst,18,-161.25,0.02,6.31,107.78,147.08,7
06-05-2016,Meghalaya,Hailstorm,15,143.91,1.65,6.1,135.18,472.29,8
14-08-2016,Meghalaya,Hailstorm,18,309.1,1.79,6.91,49.71,32.17,7
16-08-2024,Rajasthan,Hailstorm,11,305.38,-0.05,-0.65,78.58,90.64,9
27-10-2015,Bihar,Hailstorm,11,352.12,2.49,7.01,84.59,2.58,5
25-09-2015,Odisha,Drought,29,-182.59,-2.98,7.54,96.77,293.78,3
02-09-2015,Uttarakhand,Thunderstorm,2,441.12,-1.48,6.78,122.47,56.61,4
23-05-2018,Andhra Pradesh,Landslide,11,-52.85,2.26,3.73,68.91,443.49,1
25-08-2015,Jharkhand,Cloudburst,1,319.78,2.78,-4.78,44.76,48.6,9
19-06-2019,Jharkhand,Landslide,27,110.41,0.47,4.12,91.71,205.11,1
06-08-2017,West Bengal,Hailstorm,6,199.98,0.67,0.03,78.72,445.14,6
19-10-2023,Kerala,Thunderstorm,8,17.89,-2.51,-4.67,126.36,454.47,7
22-10-2012,Tripura,Thunderstorm,11,114.94,1.1,3.3,124.61,232.25,9
12-05-2011,Rajasthan,Cyclone,14,132.06,0.52,7.88,1.85,74.54,4
21-09-2017,Bihar,Heatwave,2,423.29,1.25,-1.64,54.7,450.72,5
15-08-2016,Gujarat,Cloudburst,30,216.01,-0.82,-1.37,69.9,337.09,3
19-12-2019,Bihar,Thunderstorm,25,250.68,-1.68,-3.83,64.8,364.16,9
14-02-2021,Uttar Pradesh,Drought,29,-77.93,1.43,-1.26,69.6,408.6,6
03-08-2010,Haryana,Heatwave,22,35.15,-2.09,3.44,21.43,1.33,10
25-08-2016,Delhi,Heatwave,26,-177.43,2.63,-1.11,17.07,96.66,3
20-08-2010,Maharashtra,Heatwave,3,297.99,-1.63,2.77,137.11,191.14,5
22-08-2019,Delhi,Cloudburst,14,348.06,0.89,-0.96,19.48,397.44,2
03-06-2013,Himachal Pradesh,Drought,23,-198.45,-1.67,0.73,33.69,206.91,2
20-02-2015,Uttarakhand,Hailstorm,21,414.35,0.24,-2.2,131.48,59.77,9
09-05-2014,Delhi,Cloudburst,26,385.69,2.95,-2.37,2.14,214.62,8
20-06-2011,Gujarat,Drought,8,332.9,0.43,3.58,73.51,307.89,1
04-10-2017,Meghalaya,Heatwave,1,44.72,2.89,2.26,29.32,411.3,5
06-02-2017,Haryana,Cloudburst,13,-110.09,-2.1,6.36,142.01,65.35,9
05-07-2017,Uttarakhand,Thunderstorm,10,491.83,0.41,3.48,60.17,359.22,4
20-08-2013,Punjab,Thunderstorm,25,191.78,2.4,3.28,107.83,215.48,5
09-09-2014,Mizoram,Thunderstorm,15,42.73,1.22,0.81,120.52,216.57,2
07-01-2017,Uttarakhand,Hailstorm,4,182.55,2.39,4.19,88.17,465.89,1
10-05-2021,Haryana,Flood,8,191.73,2.78,-0.18,36.93,83.52,4
02-04-2012,Andhra Pradesh,Flood,12,80.69,-2.74,-4.49,127.84,58.83,4
05-01-2012,Madhya Pradesh,Landslide,20,197.68,-2.04,1.36,72.86,465.92,6
06-06-2022,Telangana,Cyclone,8,-85.9,-0.61,0.95,134.88,86.57,2
05-08-2023,Maharashtra,Flood,26,-174.6,-0.73,-0.84,71.37,253.24,8
24-08-2014,Uttar Pradesh,Heatwave,28,129.29,1.64,-0.46,10.25,24.58,9
03-04-2010,Uttarakhand,Hailstorm,13,-154.55,0.84,0.58,51.67,496.93,5
04-07-2020,Uttarakhand,Flood,22,41.48,-0.08,2.83,40.06,366.4,5
16-07-2011,Meghalaya,Cloudburst,28,163.25,1.71,7.2,135.56,473.19,7
14-01-2022,Telangana,Hailstorm,1,49.01,1.3,-3.66,42.08,478.16,1
17-02-2019,Himachal Pradesh,Hailstorm,9,-8.25,1.79,-2.29,145.8,222.77,8
14-06-2024,Gujarat,Thunderstorm,11,82.6,2.66,1.26,0.9,183.58,7
06-09-2017,Odisha,Thunderstorm,26,-154.65,-2.73,0.94,56.35,212.95,9
23-06-2018,Rajasthan,Drought,4,81.32,-1.46,-2.12,81.4,287.45,10
09-06-2011,Mizoram,Flood,24,292.82,0.88,-3.47,82.8,284.64,9
05-09-2022,Nagaland,Cloudburst,20,444.36,0.98,-4.73,122.08,33.35,10
14-06-2011,Haryana,Drought,5,-11.54,-0.36,7.61,84.98,61.87,5
26-07-2022,Odisha,Landslide,14,404.24,0.22,5.09,109.68,414.21,10
22-09-2022,Tripura,Flood,22,142.04,-2.31,4.31,44.78,396.96,9
06-09-2018,Rajasthan,Cyclone,21,-155.22,1.25,3.75,18.44,432.9,10
10-01-2013,Delhi,Thunderstorm,12,-124.23,0.33,0.1,36.57,487.34,7
27-12-2014,Goa,Hailstorm,1,179.81,-1.44,3.86,51.14,407.77,6
24-01-2013,West Bengal,Thunderstorm,7,434.56,1.68,-3.26,32.85,34.04,8
16-04-2013,Uttarakhand,Flood,20,170.56,1.41,6.58,110.51,310.56,7
18-08-2020,Goa,Drought,19,-123.5,2.62,-4.1,145.32,164.68,8
21-04-2019,West Bengal,Cyclone,21,46.79,-1.52,-4.83,10.07,161.47,8
09-01-2013,Madhya Pradesh,Cyclone,3,174.74,0.12,0.41,107.63,377.26,2
05-06-2018,Odisha,Heatwave,16,143.43,2.63,-2.64,59.94,202.16,7
20-01-2014,Bihar,Cloudburst,17,478,0.83,1.64,132.92,344.46,8
08-01-2022,Manipur,Cloudburst,1,-152.27,-2.68,-4.22,97.75,479.32,5
24-12-2021,Punjab,Flood,26,350.85,2.86,-4.8,108.46,372.29,2
22-08-2017,Chhattisgarh,Thunderstorm,5,246.33,-1.81,-0.52,94.86,192.61,4
23-04-2010,Jharkhand,Hailstorm,17,411.44,1.51,-1.39,18.3,54.1,1
02-04-2014,Andhra Pradesh,Drought,18,118.71,-2.32,2.35,65.67,182.9,7
02-01-2021,Andhra Pradesh,Flood,26,353.16,-2.33,3.99,82.92,393.16,1
16-05-2018,West Bengal,Flood,8,378.95,0.88,4.88,88.28,147.89,1
09-08-2016,Odisha,Heatwave,25,254.41,-2.11,-4.51,65.62,28.87,5
23-02-2021,Odisha,Hailstorm,15,-93.34,0.72,3.78,147.19,184.07,4
06-07-2010,Arunachal Pradesh,Hailstorm,15,416.41,-2.37,6.72,109.52,33.42,6
26-05-2020,Tamil Nadu,Flood,20,-176.09,0.53,-2.97,110.9,109.42,5
14-12-2010,Uttarakhand,Cloudburst,18,73.4,1.13,3.85,107.96,464.87,3
11-09-2022,Madhya Pradesh,Cyclone,24,315.03,2.5,-4.44,109.58,425.2,9
03-07-2011,Tripura,Flood,17,466.19,2.23,7.94,23.71,256.8,7
17-01-2010,Madhya Pradesh,Cyclone,12,486.84,2.59,3.41,113.32,371.92,8
02-09-2012,Haryana,Cloudburst,24,-6.31,-1.24,3.83,96.82,352.59,6
26-07-2011,Bihar,Cloudburst,19,371.86,-1.01,3.98,38.5,133.27,5
05-08-2023,Karnataka,Cyclone,13,317.83,-1.4,-4.18,116,199.17,8
16-04-2021,Arunachal Pradesh,Hailstorm,20,-152.08,1.17,3.05,12.9,478.44,6
03-09-2014,Karnataka,Cyclone,27,116.21,1.47,6.28,140.74,144.03,7
19-09-2019,Goa,Thunderstorm,4,111.7,0.82,-2.94,33.18,478.26,6
14-09-2021,Telangana,Cloudburst,18,21.93,-2.09,-2.29,20.69,267.95,4
03-06-2016,Maharashtra,Heatwave,17,-171.03,1.01,4.57,100.47,325.51,7
09-08-2020,Uttar Pradesh,Hailstorm,26,245.79,1.91,3.84,18.58,2.92,5
13-02-2017,Nagaland,Landslide,21,-136.91,-1.17,-2.65,135,310.64,4
10-10-2011,Gujarat,Thunderstorm,3,-132.4,1.44,-4.5,43.11,270.1,7
02-12-2019,Haryana,Hailstorm,20,128.05,-2.3,6.88,92.93,109.31,10
15-08-2023,Arunachal Pradesh,Drought,24,64.38,1.32,-3.07,107.19,364.6,6
20-07-2019,Manipur,Drought,21,-2.75,1.85,-3.43,124.53,278.66,9
